Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure
SS-SB45-EM/3,SS-SB45-EM,PAP-SBSPF45R0-E,Packaging Material,1.000000,Pc(s)
SS-SB45-EM/3,SS-SB45-EM,KB-EBR1-KMK125CF,Packaging Material,0.066670,Pc(s)
SS-NFSUVSSPF30-W/2,SS-NFSUVSSPF30-W,TUBE-UVSGM-WPBL,Packaging Material,1.000000,Pc(s)
SS-NFSUVSSPF30-W/2,SS-NFSUVSSPF30-W,KB-W200R1-W,Packaging Material,0.035710,Pc(s)
SS-NFSUVSSPF30-W/2,SS-NFSUVSSPF30-W,PAP-UVSESGR5-W,Packaging Material,1.000000,Pc(s)
SS-NFSUVSSPF30-W/2,SS-NFSUVSSPF30-W,PLAS-VCUVST3I1R1-W,Packaging Material,1.000000,Pc(s)
SS-NFSUVSSPF30-W/2,SS-NFSUVSSPF30-W,STIC-PCDDR0-W,Packaging Material,1.000000,Pc(s)
FT-FT-OMG/3,FT-FT-OMG,BOTO-OMGPGT100R1-OMG,Packaging Material,1.000000,Pc(s)
FT-FT-OMG/3,FT-FT-OMG,CAP-OMGPGT100-OMG,Packaging Material,1.000000,Pc(s)
FT-FT-OMG/3,FT-FT-OMG,PS-OMGPGT100R1-OMG,Packaging Material,1.150000,Pc(s)
FT-FT-OMG/3,FT-FT-OMG,KB-ARGONR0-OMG,Packaging Material,0.027778,Pc(s)
EO-SOPM01-B/2,EO-SOPM01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOPM01-B/2,EO-SOPM01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOPM01-B/2,EO-SOPM01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOPM01-B/2,EO-SOPM01-B,STIC-BEOSPR0-B,Packaging Material,1.000000,Pc(s)
EO-SOPM01-B/2,EO-SOPM01-B,DUS-EOSPR0-B,Packaging Material,1.000000,Pc(s)
EO-SOPM01-B/2,EO-SOPM01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOPM01-B/2,EO-SOPM01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-SOLG01-B/2,EO-SOLG01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLG01-B/2,EO-SOLG01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLG01-B/2,EO-SOLG01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLG01-B/2,EO-SOLG01-B,STIC-BEOSLGR0-B,Packaging Material,1.000000,Pc(s)
EO-SOLG01-B/2,EO-SOLG01-B,DUS-EOSLGR0-B,Packaging Material,1.000000,Pc(s)
EO-SOLG01-B/2,EO-SOLG01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOLG01-B/2,EO-SOLG01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-SOOR01-B/3,EO-SOOR01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOOR01-B/3,EO-SOOR01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOOR01-B/3,EO-SOOR01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOOR01-B/3,EO-SOOR01-B,STIC-BEOSOR0-B,Packaging Material,1.000000,Pc(s)
EO-SOOR01-B/3,EO-SOOR01-B,DUS-EOSOR0-B,Packaging Material,1.000000,Pc(s)
EO-SOOR01-B/3,EO-SOOR01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOOR01-B/3,EO-SOOR01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOSN01-B/2,EO-BOSN01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOSN01-B/2,EO-BOSN01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOSN01-B/2,EO-BOSN01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOSN01-B/2,EO-BOSN01-B,STIC-BEOBSEBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOSN01-B/2,EO-BOSN01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOSN01-B/2,EO-BOSN01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOSN01-B/2,EO-BOSN01-B,DUS-EOBSEBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOCR01-B/2,EO-BOCR01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOCR01-B/2,EO-BOCR01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOCR01-B/2,EO-BOCR01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOCR01-B/2,EO-BOCR01-B,STIC-BEOBRABR0-B,Packaging Material,1.000000,Pc(s)
EO-BOCR01-B/2,EO-BOCR01-B,DUS-EOBRABR0-B,Packaging Material,1.000000,Pc(s)
EO-BOCR01-B/2,EO-BOCR01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOCR01-B/2,EO-BOCR01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOBR01-B/2,EO-BOBR01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOBR01-B/2,EO-BOBR01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOBR01-B/2,EO-BOBR01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOBR01-B/2,EO-BOBR01-B,STIC-BEOBGBBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOBR01-B/2,EO-BOBR01-B,DUS-EOBGBBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOBR01-B/2,EO-BOBR01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOBR01-B/2,EO-BOBR01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOSH01-B/2,EO-BOSH01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOSH01-B/2,EO-BOSH01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOSH01-B/2,EO-BOSH01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOSH01-B/2,EO-BOSH01-B,STIC-BEOBSUBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOSH01-B/2,EO-BOSH01-B,DUS-EOBSUBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOSH01-B/2,EO-BOSH01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOSH01-B/2,EO-BOSH01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOLC01-B/2,EO-BOLC01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOLC01-B/2,EO-BOLC01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOLC01-B/2,EO-BOLC01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOLC01-B/2,EO-BOLC01-B,STIC-BEOBBLBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOLC01-B/2,EO-BOLC01-B,DUS-EOBBLBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOLC01-B/2,EO-BOLC01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOLC01-B/2,EO-BOLC01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BORF01-B/2,EO-BORF01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BORF01-B/2,EO-BORF01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BORF01-B/2,EO-BORF01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BORF01-B/2,EO-BORF01-B,STIC-BEOBRBR0-B,Packaging Material,1.000000,Pc(s)
EO-BORF01-B/2,EO-BORF01-B,DUS-EOBRBR0-B,Packaging Material,1.000000,Pc(s)
EO-BORF01-B/2,EO-BORF01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BORF01-B/2,EO-BORF01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOHF01-B/2,EO-BOHF01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOHF01-B/2,EO-BOHF01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOHF01-B/2,EO-BOHF01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOHF01-B/2,EO-BOHF01-B,STIC-BEOBHFBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOHF01-B/2,EO-BOHF01-B,DUS-EOBHFBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOHF01-B/2,EO-BOHF01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOHF01-B/2,EO-BOHF01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOMB01-B/2,EO-BOMB01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOMB01-B/2,EO-BOMB01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOMB01-B/2,EO-BOMB01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOMB01-B/2,EO-BOMB01-B,STIC-BEOBIUBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOMB01-B/2,EO-BOMB01-B,DUS-EOBIUBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOMB01-B/2,EO-BOMB01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOMB01-B/2,EO-BOMB01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-BOTB01-B/2,EO-BOTB01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOTB01-B/2,EO-BOTB01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOTB01-B/2,EO-BOTB01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-BOTB01-B/2,EO-BOTB01-B,STIC-BEOBTTBBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOTB01-B/2,EO-BOTB01-B,DUS-EOBTTBBR0-B,Packaging Material,1.000000,Pc(s)
EO-BOTB01-B/2,EO-BOTB01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-BOTB01-B/2,EO-BOTB01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-NSSOPM01-B/2,EO-NSSOPM01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOPM01-B/2,EO-NSSOPM01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOPM01-B/2,EO-NSSOPM01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOPM01-B/2,EO-NSSOPM01-B,STIC-BEOSPR0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLD01-B/2,EO-NSSOLD01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLD01-B/2,EO-NSSOLD01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLD01-B/2,EO-NSSOLD01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLD01-B/2,EO-NSSOLD01-B,STIC-BEOSLVR0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLM01-B/2,EO-NSSOLM01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLM01-B/2,EO-NSSOLM01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLM01-B/2,EO-NSSOLM01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSSOLM01-B/2,EO-NSSOLM01-B,STIC-BEOSLR0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSH01-B/2,EO-NSBOSH01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSH01-B/2,EO-NSBOSH01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSH01-B/2,EO-NSBOSH01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSH01-B/2,EO-NSBOSH01-B,STIC-BEOBSUBR0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOTB01-B/2,EO-NSBOTB01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOTB01-B/2,EO-NSBOTB01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOTB01-B/2,EO-NSBOTB01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOTB01-B/2,EO-NSBOTB01-B,STIC-BEOBTTBBR0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSN01-B/2,EO-NSBOSN01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSN01-B/2,EO-NSBOSN01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSN01-B/2,EO-NSBOSN01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-NSBOSN01-B/2,EO-NSBOSN01-B,STIC-BEOBSEBR0-B,Packaging Material,1.000000,Pc(s)
EO-SOLD01-B/2,EO-SOLD01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLD01-B/2,EO-SOLD01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLD01-B/2,EO-SOLD01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLD01-B/2,EO-SOLD01-B,STIC-BEOSLVR0-B,Packaging Material,1.000000,Pc(s)
EO-SOLD01-B/2,EO-SOLD01-B,DUS-EOSLVR0-B,Packaging Material,1.000000,Pc(s)
EO-SOLD01-B/2,EO-SOLD01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOLD01-B/2,EO-SOLD01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-SOCB01-B/3,EO-SOCB01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOCB01-B/3,EO-SOCB01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOCB01-B/3,EO-SOCB01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOCB01-B/3,EO-SOCB01-B,STIC-BEOSCBR0-B,Packaging Material,1.000000,Pc(s)
EO-SOCB01-B/3,EO-SOCB01-B,DUS-EOSCBR0-B,Packaging Material,1.000000,Pc(s)
EO-SOCB01-B/3,EO-SOCB01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOCB01-B/3,EO-SOCB01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-SOEC01-B/3,EO-SOEC01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOEC01-B/3,EO-SOEC01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOEC01-B/3,EO-SOEC01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOEC01-B/3,EO-SOEC01-B,STIC-BEOSER0-B,Packaging Material,1.000000,Pc(s)
EO-SOEC01-B/3,EO-SOEC01-B,DUS-EOSER0-B,Packaging Material,1.000000,Pc(s)
EO-SOEC01-B/3,EO-SOEC01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOEC01-B/3,EO-SOEC01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-SOTT01-B/3,EO-SOTT01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOTT01-B/3,EO-SOTT01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOTT01-B/3,EO-SOTT01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOTT01-B/3,EO-SOTT01-B,STIC-BEOSTTR0-B,Packaging Material,1.000000,Pc(s)
EO-SOTT01-B/3,EO-SOTT01-B,DUS-EOSTTR0-B,Packaging Material,1.000000,Pc(s)
EO-SOTT01-B/3,EO-SOTT01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOTT01-B/3,EO-SOTT01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
EO-SOLM01-B/4,EO-SOLM01-B,BOTO-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLM01-B/4,EO-SOLM01-B,PLU-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLM01-B/4,EO-SOLM01-B,CAP-SO10R0-B,Packaging Material,1.000000,Pc(s)
EO-SOLM01-B/4,EO-SOLM01-B,STIC-BEOSLR0-B,Packaging Material,1.000000,Pc(s)
EO-SOLM01-B/4,EO-SOLM01-B,DUS-EOSLR0-B,Packaging Material,1.000000,Pc(s)
EO-SOLM01-B/4,EO-SOLM01-B,IBOX-OILBR0-B,Packaging Material,0.083333,Pc(s)
EO-SOLM01-B/4,EO-SOLM01-B,KB-BOILR0-B,Packaging Material,0.010417,Pc(s)
M-BRERMCN2-L/2,M-BRERMCN2-L,DUS-BRBRC10R0-L,Packaging Material,1.000000,Pc(s)
M-BRERMCN2-L/2,M-BRERMCN2-L,STIC-SEALR0-L,Packaging Material,1.000000,Pc(s)
M-BRERMCN2-L/2,M-BRERMCN2-L,TUBE-BRBRC10R1-L,Packaging Material,1.000000,Pc(s)
M-BRERMCN2-L/2,M-BRERMCN2-L,KB-LABBR0-L,Packaging Material,0.020830,Pc(s)
F-NSLLFM2-W/2,F-NSLLFM2-W,TUBE-LLFM02R0-W,Packaging Material,1.000000,Pc(s)
BO-CPFTLB-TA/2,BO-CPFTLB-TA,TUBE-CPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTLB-TA/2,BO-CPFTLB-TA,STIC-VTCPFTLBR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTLB-TA/2,BO-CPFTLB-TA,DUS-CPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTLB-TA/2,BO-CPFTLB-TA,DUS-SCPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTLB-TA/2,BO-CPFTLB-TA,STIC-VDCPFTLBR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTLB-TA/2,BO-CPFTLB-TA,STIC-VPDCPFTLBR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTLB-TA/2,BO-CPFTLB-TA,KB-VENUSR0-T,Packaging Material,0.041667,Pc(s)
BO-CPFTW-TA/2,BO-CPFTW-TA,TUBE-CPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTW-TA/2,BO-CPFTW-TA,STIC-VTCPFTWFR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTW-TA/2,BO-CPFTW-TA,DUS-CPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTW-TA/2,BO-CPFTW-TA,DUS-SCPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTW-TA/2,BO-CPFTW-TA,STIC-VDCPFTWFR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTW-TA/2,BO-CPFTW-TA,STIC-VPDCPFTWFR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTW-TA/2,BO-CPFTW-TA,KB-VENUSR0-T,Packaging Material,0.041667,Pc(s)
BO-CPFTST-TA/2,BO-CPFTST-TA,TUBE-CPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTST-TA/2,BO-CPFTST-TA,STIC-VTCPFTSBR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTST-TA/2,BO-CPFTST-TA,DUS-CPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTST-TA/2,BO-CPFTST-TA,DUS-SCPFTR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTST-TA/2,BO-CPFTST-TA,STIC-VDCPFTSBR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTST-TA/2,BO-CPFTST-TA,STIC-VPDCPFTSBR0-T,Packaging Material,1.000000,Pc(s)
BO-CPFTST-TA/2,BO-CPFTST-TA,KB-VENUSR0-T,Packaging Material,0.041667,Pc(s)
FA-CPFTSN-TA/2,FA-CPFTSN-TA,TUBE-CPFTR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSN-TA/2,FA-CPFTSN-TA,STIC-VTCPFTSNR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSN-TA/2,FA-CPFTSN-TA,DUS-CPFTR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSN-TA/2,FA-CPFTSN-TA,DUS-SCPFTR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSN-TA/2,FA-CPFTSN-TA,STIC-VDCPFTSNR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSN-TA/2,FA-CPFTSN-TA,STIC-VPDCPFTSNR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSN-TA/2,FA-CPFTSN-TA,KB-VENUSR0-T,Packaging Material,0.041667,Pc(s)
FA-CPFTSL-TA/2,FA-CPFTSL-TA,TUBE-CPFTR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSL-TA/2,FA-CPFTSL-TA,STIC-VTCPFTSLR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSL-TA/2,FA-CPFTSL-TA,DUS-CPFTR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSL-TA/2,FA-CPFTSL-TA,DUS-SCPFTR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSL-TA/2,FA-CPFTSL-TA,STIC-VDCPFTSLR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSL-TA/2,FA-CPFTSL-TA,STIC-VPDCPFTSLR0-T,Packaging Material,1.000000,Pc(s)
FA-CPFTSL-TA/2,FA-CPFTSL-TA,KB-VENUSR0-T,Packaging Material,0.041667,Pc(s)
SRM-NSRLSAN2-W/2,SRM-NSRLSAN2-W,TUBE-LSAPINOR0-W,Packaging Material,1.000000,Pc(s)
L-CSGC102-MO/5,L-CSGC102-MO,STIC-BTCSGC2R1-MO,Packaging Material,1.000000,Pc(s)
L-CSGC102-MO/5,L-CSGC102-MO,CONT-CSGC2R0-MONF,Packaging Material,1.000000,Pc(s)
L-CSGC102-MO/5,L-CSGC102-MO,DUS-CSGC2R2-MO,Packaging Material,1.000000,Pc(s)
L-CSGC102-MO/5,L-CSGC102-MO,KB-MOGCR0-MO,Packaging Material,0.020830,Pc(s)
L-CSGC102-MO/5,L-CSGC102-MO,IBOX-12MOAR0-D310,Packaging Material,0.125000,Pc(s)
L-CSGC102-MO/5,L-CSGC102-MO,CAPC-CSGC2R0-MONF,Packaging Material,1.000000,Pc(s)
P-RPSC-OMG/1',P-RPSC-OMG,FW-FWN2VC-OMG,Finished Goods,1.000000,Pc(s)
P-RPSC-OMG/1',P-RPSC-OMG,SRM-PGN1-OMG,Finished Goods,1.000000,Pc(s)
P-RPSC-OMG/1',P-RPSC-OMG,M-MN2VC-OMG,Finished Goods,1.000000,Pc(s)
P-RPSC-OMG/1',P-RPSC-OMG,DUS-LIGPL-OMG,Packaging Material,1.000000,Pc(s)
P-RPSC-OMG/1',P-RPSC-OMG,PART-LIGPL-OMG,Packaging Material,1.000000,Pc(s)
P-RPSC-OMG/1',P-RPSC-OMG,KB-PBCR1-W,Packaging Material,0.083333,Pc(s)
MY-RLEVCL01-W/6 (INLINE),MY-RLEVCL01-W,CAPA-ECLTR0-WASABS,Packaging Material,1.000000,Pc(s)
MY-RLEVCL01-W/6 (INLINE),MY-RLEVCL01-W,BOTO-ECLT01R1-WPETM,Packaging Material,1.000000,Pc(s)
MY-RLEVCL01-W/6 (INLINE),MY-RLEVCL01-W,STIC-BTECLT01R0-WPPN,Packaging Material,1.000000,Pc(s)
MY-RLEVCL01-W/6 (INLINE),MY-RLEVCL01-W,DUS-ECLT01R1-W,Packaging Material,1.000000,Pc(s)
MY-RLEVCL01-W/6 (INLINE),MY-RLEVCL01-W,STIC-PACUMLR2-WM,Packaging Material,1.000000,Pc(s)
MY-RLEVCL01-W/6 (INLINE),MY-RLEVCL01-W,IBOX-12ECLTR0-WDNF,Packaging Material,0.083333,Pc(s)
MY-RLEVCL01-W/6 (INLINE),MY-RLEVCL01-W,KB-W200R1-W,Packaging Material,0.005208,Pc(s)
HBW-EB-KA/2,HBW-EB-KA,BOTO-BCBW200R1-K,Packaging Material,1.000000,Pc(s)
HBW-EB-KA/2,HBW-EB-KA,CAP-DTHBWR0-K,Packaging Material,1.000000,Pc(s)
HBW-EB-KA/2,HBW-EB-KA,KB-KAHFCR0-K,Packaging Material,0.041667,Pc(s)
HBW-R-KA/2,HBW-R-KA,BOTO-AFRBW200R1-K,Packaging Material,1.000000,Pc(s)
HBW-R-KA/2,HBW-R-KA,CAP-DTHBWR0-K,Packaging Material,1.000000,Pc(s)
HBW-R-KA/2,HBW-R-KA,KB-KAHFCR0-K,Packaging Material,0.041667,Pc(s)
M-RPBNS20-W/2,M-RPBNS20-W,TUBE-PBMBSG20-W,Packaging Material,1.000000,Pc(s)
M-RPBNS20-W/2,M-RPBNS20-W,KB-WALPHAR1-W,Packaging Material,0.027778,Pc(s)
M-RPBNS20-W/2,M-RPBNS20-W,DUS-PBMBSG20R1-W,Packaging Material,1.000000,Pc(s)
M-PBNC20-W/2,M-PBNC20-W,TUBE-PBBNGNM20-W,Packaging Material,1.000000,Pc(s)
M-PBNC20-W/2,M-PBNC20-W,DUS-PBBNGNM20R1-W,Packaging Material,1.000000,Pc(s)
M-PBNC20-W/2,M-PBNC20-W,KB-WALPHAR1-W,Packaging Material,0.027778,Pc(s)
SRM-PGN1-OMG/4,SRM-PGN1-OMG,BOTO-GPGS20R0-OMG,Packaging Material,1.000000,Pc(s)
SRM-PGN1-OMG/4,SRM-PGN1-OMG,PLU-WBPGS20R1-OMG,Packaging Material,1.000000,Pc(s)
SRM-PGN1-OMG/4,SRM-PGN1-OMG,PIP-DB20S-X,Packaging Material,1.000000,Pc(s)
SRM-PGN1-OMG/4,SRM-PGN1-OMG,STIC-MPGS20-OMG,Packaging Material,1.000000,Pc(s)
SRM-PGN1-OMG/4,SRM-PGN1-OMG,DUS-PGS20-OMG,Packaging Material,1.000000,Pc(s)
SRM-PGN1-OMG/4,SRM-PGN1-OMG,STIC-SEPOD20R0-OMG,Packaging Material,1.000000,Pc(s)
SRM-PGN1-OMG/4,SRM-PGN1-OMG,KB-XENONR0-OMG,Packaging Material,0.041667,Pc(s)
SRM-AN1-OMG/4,SRM-AN1-OMG,BOTO-GPGS20R0-OMG,Packaging Material,1.000000,Pc(s)
SRM-AN1-OMG/4,SRM-AN1-OMG,PLU-WBPGS20R1-OMG,Packaging Material,1.000000,Pc(s)
SRM-AN1-OMG/4,SRM-AN1-OMG,PIP-DB20S-X,Packaging Material,1.000000,Pc(s)
SRM-AN1-OMG/4,SRM-AN1-OMG,STIC-MMAS20-OMG,Packaging Material,1.000000,Pc(s)
SRM-AN1-OMG/4,SRM-AN1-OMG,DUS-MAS20-OMG,Packaging Material,1.000000,Pc(s)
SRM-AN1-OMG/4,SRM-AN1-OMG,STIC-SEPOD20R0-OMG,Packaging Material,1.000000,Pc(s)
