"id","product_tmpl_id/default_code","location_id/display_name","lot_id/name","quantity","product_uom_id/name"
"__export__.stock_quant_74616_43bc82fa","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE153760","20.0","pc(s)"
"__export__.stock_quant_74642_c3333ef6","F-L03-BULK","JTK 4/Quarantine/PKG","EJ12A","390000.0","g"
"__export__.stock_quant_74644_0fe33e69","F-L05-BULK","JTK 4/Quarantine/PKG","EJ12A","285000.0","g"
"__export__.stock_quant_74646_e4d42002","F-L06-BULK","JTK 4/Quarantine/PKG","EJ12A","142000.0","g"
"__export__.stock_quant_74661_a1823d0a","KB-ARGONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KE043643","20.0","Pc(s)"
"__export__.stock_quant_74729_c23ed9bb","BOTO-MKLCCEKIMR0-OMG","JTK 4/Stock/PKG","GBMJTK4/KC293333","962.0","Pc(s)"
"__export__.stock_quant_74730_a940d8b2","CAPA-MKLCCEKIMR0-OMG","JTK 4/Stock/PKG","GBMJTK4/KC293334","962.0","Pc(s)"
"__export__.stock_quant_74731_4661568c","DUS-MKLCCER0-OMG","JTK 4/Stock/PKG","GBMJTK4/KE063665","782.0","Pc(s)"
"__export__.stock_quant_74732_bd5ed804","IBOX-RRPMKLCR2-OMG","JTK 4/Stock/PKG","GBMJTK4/KD143549","72.0","Pc(s)"
"__export__.stock_quant_74733_b6e93a6c","STIC-BMKLCCE13R1-OMG","JTK 4/Stock/PKG","GBMJTK4/KD133539","1938.0","Pc(s)"
"__export__.stock_quant_74736_f9908025","PURO-IDD-X","JTK 4/Stock/RM","GBMJTK6/KD10019","3.5","g"
"__export__.stock_quant_74773_06370906","STIC-VMKLCCE13R0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B3","GBMJTK4/KC203233","417.0","Pc(s)"
"__export__.stock_quant_74797_ade104db","CAPA-WLWMR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-02C1","GBMJTK4/KE123733","21000.0","Pc(s)"
"__export__.stock_quant_74799_9dbff2fa","CAPA-WLWMR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-02D1","GBMJTK4/KE123733","21000.0","Pc(s)"
"__export__.stock_quant_74800_258c3ec8","CAPA-WLWMR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-02C2","GBMJTK4/KE123733","21000.0","Pc(s)"
"__export__.stock_quant_74801_d870edc8","CAPA-WLWMR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-02D2","GBMJTK4/KE123733","21000.0","Pc(s)"
"__export__.stock_quant_74803_f7630d54","BOTO-LWMR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03D1","GBMJTK4/KE123732","19320.0","Pc(s)"
"__export__.stock_quant_74805_b11a3272","BOTO-LWMR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03C2","GBMJTK4/KE123732","19320.0","Pc(s)"
"__export__.stock_quant_74806_c1b55447","BOTO-LWMR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03D2","GBMJTK4/KE123732","19320.0","Pc(s)"
"__export__.stock_quant_74810_c1780caf","BOTO-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13B2","GBMJTK4/KE113719","12960.0","Pc(s)"
"__export__.stock_quant_74811_4a46e646","CAPA-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13C2","GBMJTK4/KE113720","12960.0","Pc(s)"
"__export__.stock_quant_74812_0619e6aa","BOTO-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13C2","GBMJTK4/KE113719","12960.0","Pc(s)"
"__export__.stock_quant_74813_56fd2666","BOTO-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13D2","GBMJTK4/KE113719","5747.0","Pc(s)"
"__export__.stock_quant_74814_e3242328","CAPA-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13D2","GBMJTK4/KE113720","5747.0","Pc(s)"
"__export__.stock_quant_74815_31b490d1","CAPA-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13B2","GBMJTK4/KE113720","12960.0","Pc(s)"
"__export__.stock_quant_74816_3526a7fd","BOTO-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13D1","GBMJTK4/KE113719","12960.0","Pc(s)"
"__export__.stock_quant_74817_3bc529f9","CAPA-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13D1","GBMJTK4/KE113720","12960.0","Pc(s)"
"__export__.stock_quant_74818_392a459b","CAPA-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13C1","GBMJTK4/KE113720","12960.0","Pc(s)"
"__export__.stock_quant_74819_8beb7466","BOTO-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13C1","GBMJTK4/KE113719","12960.0","Pc(s)"
"__export__.stock_quant_74825_82bd49aa","CAPA-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13B1","GBMJTK4/KE113720","12960.0","Pc(s)"
"__export__.stock_quant_74826_96fc055e","BOTO-MKLCSER0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-13B1","GBMJTK4/KE113719","12960.0","Pc(s)"
"__export__.stock_quant_74835_ee329977","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE163765","20.0","pc(s)"
"__export__.stock_quant_74836_ad0dc024","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE163766","20.0","pc(s)"
"__export__.stock_quant_74842_42f0b592","BOTO-MKLCR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AA-10A1","GBMJTK4/KE163765","0.0","pc(s)"
"__export__.stock_quant_74874_5bd377ab","STIC-VMKLC02R2-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-C2","GBMJTK4/KB062734","86.0","Pc(s)"
"__export__.stock_quant_74897_afdb3d1b","STIC-FCLF31WBR0-OMG","JTK 4/Stock/PKG","GBMJTK4/KD043423","584.0","Pc(s)"
"__export__.stock_quant_74912_62091c2a","STIC-BMKLC07R2-OMG","JTK 4/Stock/PKG","GBMJTK4/JJ071857","202.0","Pc(s)"
"__export__.stock_quant_74913_263fb2bf","STIC-VMKLC07R2-OMG","JTK 4/Stock/PKG","GBMJTK4/KB273052","103.0","Pc(s)"
"__export__.stock_quant_74936_9009b8b7","BOTO-GPGS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-08A1","GBMJTK4/KE113716","414.0","Pc(s)"
"__export__.stock_quant_74946_13bdb71e","L-MLCK-BULK","JTK 4/Stock/PKG","IH25A","'-99840.0","g"
"__export__.stock_quant_75020_e5efad47","DUS-MAS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-09A2","GBMJTK4/KE123731","33000.0","Pc(s)"
"__export__.stock_quant_75021_61061a54","DUS-MAS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10A2","GBMJTK4/KE123731","32974.0","Pc(s)"
"__export__.stock_quant_75024_89a62d1c","DUS-MKLCR2-OMG","JTK 4/Stock/PKG","GBMJTK4/KE123734","516.0","Pc(s)"
"__export__.stock_quant_75025_9c238655","KB-NEONR0-OMG","JTK 4/Stock/PKG","GBMJTK4/KE123729","1.0","pc(s)"
"__export__.stock_quant_75026_cd99b369","STIC-BMKLC06R2-OMG","JTK 4/Stock/PKG","GBMJTK4/KC163211","270.0","Pc(s)"
"__export__.stock_quant_75027_1db1f2c1","STIC-VMKLC06R2-OMG","JTK 4/Stock/PKG","GBMJTK4/KB273054","151.0","Pc(s)"
"__export__.stock_quant_75030_71046bc0","BOTO-GPGS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05A1","GBMJTK4/KE113716","10080.0","Pc(s)"
"__export__.stock_quant_75031_dd5311d6","BOTO-GPGS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04A2","GBMJTK4/KE113716","10080.0","Pc(s)"
"__export__.stock_quant_75069_d4d71f8b","DUS-MAS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-07B2","GBMJTK4/KE123731","33000.0","Pc(s)"
"__export__.stock_quant_75072_f215ce9f","DUS-MAS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-11B1","GBMJTK4/KD193602","16484.0","Pc(s)"
"__export__.stock_quant_75075_3047faf7","DUS-MAS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-12B2","GBMJTK4/KD143545","2200.0","Pc(s)"
"__export__.stock_quant_75081_2936e6e1","CONT-CTWCR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-14D1","GBMJTK4/KE053653","6040.0","Pc(s)"
"__export__.stock_quant_75105_adb44f99","KB-BERYLR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-03D2","GBMJTK4/KE113722","375.0","Pc(s)"
"__export__.stock_quant_75123_66e32368","SACH-PGS75-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11D1","GBMJTK4/KE053646","3142.0","Pc(s)"
"__export__.stock_quant_75124_23a4c635","CAP-SPGS75-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11D1","GBMJTK4/KE053647","3142.0","Pc(s)"
"__export__.stock_quant_75126_62fcea58","CONT-CTWCR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11C1","GBMJTK4/KE033628","5368.0","Pc(s)"
"__export__.stock_quant_75130_7acc5720","KB-XENONR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-10C1","GBMJTK4/KE113723","1000.0","Pc(s)"
"__export__.stock_quant_75132_81c332bb","KB-XENONR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-09C2","GBMJTK4/KE113724","1000.0","Pc(s)"
"__export__.stock_quant_75135_6b140c34","STIC-TESTER-WPSM","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B6","GBMJTK4/KE103700","3909.0","Pc(s)"
"__export__.stock_quant_75136_af678275","PIP-DB20S-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B2","GBMJTK4/KE113717","25000.0","Pc(s)"
"__export__.stock_quant_75138_597af4a5","KB-XENONR0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KE173774","3625.0","Pc(s)"
"__export__.stock_quant_75142_6cad4830","KB-XENONR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07C1","GBMJTK4/KE043642","208.0","Pc(s)"
"__export__.stock_quant_75144_dbe26a6a","STIC-FCLF21WLR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A3","GBMJTK4/KE103708","1360.0","Pc(s)"
"__export__.stock_quant_75145_b27d18fd","KB-XENONR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07D1","GBMJTK4/KE113723","1000.0","Pc(s)"
"__export__.stock_quant_75147_8694c960","STIC-FCLF21WLR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A3","GBMJTK4/KE103709","10052.0","Pc(s)"
"__export__.stock_quant_75150_7611d9e9","KB-RNR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-06C1","GBMJTK4/KE113721","1000.0","Pc(s)"
"__export__.stock_quant_75152_ccd73fc1","KB-BERYLR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04B1","GBMJTK4/KE113722","625.0","Pc(s)"
"__export__.stock_quant_75219_bc3c6889","DUS-JKLTS01R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-04A2","GBMJTK4/JK162059","20609.0","Pc(s)"
"__export__.stock_quant_75222_4889dec8","STIC-SEPOD20R0-OMG","JTK 4/Reject/PKG","GBMJTK4/KC023084","96.0","Pc(s)"
"__export__.stock_quant_75223_bf835f61","KB-XENONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KE043642","25.0","Pc(s)"
"__export__.stock_quant_75248_261fbd15","KB-NEONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KE123729","16.0","pc(s)"
"__export__.stock_quant_75258_74ddc2da","DUS-MKLCR2-OMG","JTK 4/Stock/PKG","GBMJTK4/KD143548","294.0","Pc(s)"
"__export__.stock_quant_75263_cbe709cd","STIC-VMKLC12R2-OMG","JTK 4/Stock/PKG","GBMJTK4/KD133533","643.0","Pc(s)"
"__export__.stock_quant_75279_17b62b36","BOTO-WJKLTSR1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-08A2","GBMJTK4/JL142268","36405.0","Pc(s)"
"__export__.stock_quant_75280_245a48a4","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173777","23.0","pc(s)"
"__export__.stock_quant_75281_b8ec5569","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173778","23.0","pc(s)"
"__export__.stock_quant_75286_338f07be","STIC-VMKLC12R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173776","15.0","Pc(s)"
"__export__.stock_quant_75287_273fd5ea","STIC-VMKLCCE15R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173775","15.0","Pc(s)"
"__export__.stock_quant_75302_a9b91634","BOTO-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173779","13.0","Pc(s)"
"__export__.stock_quant_75303_f68934ed","CAPA-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173780","13.0","Pc(s)"
"__export__.stock_quant_75328_12a8fcac","TUBE-PGM25-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AC-07A2","GBMJTK4/KB222952","227.0","Pc(s)"
"__export__.stock_quant_75399_90d2855c","BOTO-OMGPGT100R1-OMG","JTK 4/Retain/PKG","GBMJTK4/KE153752","8.0","Pc(s)"
"__export__.stock_quant_75400_8e4a9296","BOTO-OMGPGT100R1-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KE153752","8.0","Pc(s)"
"__export__.stock_quant_75406_e49bf07c","PS-CLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE163768","13.0","Pc(s)"
"__export__.stock_quant_75445_c5f1be87","DUS-MKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193782","26.0","Pc(s)"
"__export__.stock_quant_75447_27b620d9","DUS-PGS20R1-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173771","26.0","Pc(s)"
"__export__.stock_quant_75449_3a9f9e67","BOTO-CLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE153761","8.0","Pc(s)"
"__export__.stock_quant_75450_98497efb","CAP-BCLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE153762","8.0","Pc(s)"
"__export__.stock_quant_75453_294c82e1","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193784","20.0","pc(s)"
"__export__.stock_quant_75454_4f49ae38","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193785","20.0","pc(s)"
"__export__.stock_quant_75457_85916f54","KB-RNR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10A1","GBMJTK4/KC023081","405.0","Pc(s)"
"__export__.stock_quant_75658_2688b5b3","L-MLCN-BULK","JTK 4/Quarantine/PKG","EJ11A","197910.0","g"
"__export__.stock_quant_75660_d1e9fef9","L-MLCL-BULK","JTK 4/Quarantine/PKG","EJ13A","196720.0","g"
"__export__.stock_quant_75662_acdb855f","L-MLCO-BULK","JTK 4/Quarantine/PKG","EJ16A","197990.0","g"
"__export__.stock_quant_75664_187b4bcd","M-M-BULK","JTK 4/Quarantine/PKG","EJ15A","108400.0","g"
"__export__.stock_quant_75670_d9707261","SRM-PG-BULK","JTK 4/Quarantine/PKG","EJ15A","586600.0","g"
"__export__.stock_quant_75806_561ab154","STIC-PNAJKLTR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D6-B5","GBMJTK4/KB102829","111.0","Pc(s)"
"__export__.stock_quant_75818_d7485454","STIC-VMKLC06R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KC303350","15.0","Pc(s)"
"__export__.stock_quant_75819_dce854fe","STIC-VMKLC06R2-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KC303350","119985.0","Pc(s)"
"__export__.stock_quant_75820_6e2256d7","BOTO-CLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE163769","8.0","Pc(s)"
"__export__.stock_quant_75821_73861d4d","CAP-BCLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE163770","8.0","Pc(s)"
"__export__.stock_quant_75824_887d3889","STIC-PNAJKLTR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE173781","15.0","Pc(s)"
"__export__.stock_quant_75865_82fcc4c0","DUS-MKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KE203825","26.0","Pc(s)"
"__export__.stock_quant_75867_e25af01c","IBOX-RRPMKLCR2-OMG","JTK 4/Retain/PKG","GBMJTK4/KE203823","13.0","Pc(s)"
"__export__.stock_quant_75885_92aef9dc","DUS-MKLCCER0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE203824","26.0","Pc(s)"
"__export__.stock_quant_75888_d8ee7455","STIC-QJKLT03R0-OMG","JTK 4/Reject/PKG","GBMJTK4/KB102827","82.0","Pc(s)"
"__export__.stock_quant_75889_ccfec394","IBOX-RRPMKLCR2-OMG","JTK 4/Reject/PKG","GBMJTK4/KD143549","7.0","Pc(s)"
"__export__.stock_quant_75909_0bf05f9b","IBOX-RRPPGS75-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B1","GBMJTK4/KD083477","3750.0","Pc(s)"
"__export__.stock_quant_75910_4c286409","IBOX-RRPPGS75-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B1","GBMJTK4/KD083475","274.0","Pc(s)"
"__export__.stock_quant_75912_b10a070b","DUS-PGM25R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B1","GBMJTK4/KD143544","4474.0","Pc(s)"
"__export__.stock_quant_75913_1e95d10e","BOTO-CLFR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-06C2","GBMJTK4/KE163769","3430.0","Pc(s)"
"__export__.stock_quant_75914_dbffc91a","DUS-PGS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01B2","GBMJTK4/KE173771","33000.0","Pc(s)"
"__export__.stock_quant_75915_f360b076","DUS-PGS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01B1","GBMJTK4/KE173771","33000.0","Pc(s)"
"__export__.stock_quant_75916_2cd35aa3","KB-RNR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-04A1","GBMJTK4/KE113721","1000.0","Pc(s)"
"__export__.stock_quant_75921_280ab28d","CAP-BCLFR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-06D1","GBMJTK4/KE163770","14495.0","Pc(s)"
"__export__.stock_quant_75924_4399ae0f","DUS-PGS20R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-04B2","GBMJTK4/KE173771","32974.0","Pc(s)"
"__export__.stock_quant_75925_a81d5c66","CAP-BCLFR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-11D1","GBMJTK4/KE153762","20512.0","Pc(s)"
"__export__.stock_quant_75926_eb1e8687","KB-RNR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-10A1","GBMJTK4/KE113721","1000.0","Pc(s)"
"__export__.stock_quant_75944_50ce2dc7","SACH-PGFW9-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-03A2","GBMJTK4/JD111213","178.0","Pc(s)"
"__export__.stock_quant_75945_6f82d174","CAP-SPGFW9-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-03A2","GBMJTK4/JD111214","1151.0","Pc(s)"
"__export__.stock_quant_75946_7a246d7d","STIC-VMKLCCE14R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193821","15.0","Pc(s)"
"__export__.stock_quant_75948_b02f63fe","STIC-VMKLCCE13R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193819","15.0","Pc(s)"
"__export__.stock_quant_75950_3d3ac681","STIC-VMKLC10R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193817","15.0","Pc(s)"
"__export__.stock_quant_75951_af4368ff","STIC-VMKLC10R2-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KE193817","62985.0","Pc(s)"
"__export__.stock_quant_75952_03bdb87a","STIC-VMKLC06R2-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193822","15.0","Pc(s)"
"__export__.stock_quant_75954_1b4c22fe","GODE-CTWC-OMG","JTK 4/Retain/PKG","GBMJTK4/KE203826","13.0","Pc(s)"
"__export__.stock_quant_75956_2b5114fe","STIC-FCLF13CIR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE103710","10.0","Pc(s)"
"__export__.stock_quant_76021_e867b872","CAP-OMGPGT100-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AC-04A1","GBMJTK4/KB222956","27385.0","Pc(s)"
"__export__.stock_quant_76098_b1e13201","IBOX-RRPMKLCR2-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KE203823","3.0","Pc(s)"
"__export__.stock_quant_76100_9c8ba6b6","PLU-BCLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE223834","13.0","Pc(s)"
"__export__.stock_quant_76103_6918f4ae","KB-NEONR0-OMG","JTK 4/Reject/PKG","GBMJTK4/KE173772","11.0","pc(s)"
"__export__.stock_quant_76108_215cb8aa","PLU-BCLFR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05A2","GBMJTK4/KE223836","851.0","Pc(s)"
"__export__.stock_quant_76112_6d4156b7","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE223831","20.0","pc(s)"
"__export__.stock_quant_76113_2e628d9f","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE223832","20.0","pc(s)"
"__export__.stock_quant_76133_33356503","WARN-K7008J-X","Virtual Locations/Inventory adjustment RM","GBMJTK6/IF21126","'-14.0","g"
"__export__.stock_quant_76185_12c86235","STIC-FCLF21WLR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A3","GPMJT6C/JF14240","750.0","Pc(s)"
"__export__.stock_quant_76217_84d4b508","BOTO-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193805","13.0","Pc(s)"
"__export__.stock_quant_76218_0d03bef5","CAPA-MKLCCEKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193806","13.0","Pc(s)"
"__export__.stock_quant_76221_40afe767","STIC-BJKLTS04R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193820","10.0","Pc(s)"
"__export__.stock_quant_76222_4026ec37","STIC-BJKLTS04R0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KE193820","14990.0","Pc(s)"
"__export__.stock_quant_76251_0df642d6","GODE-CTWC-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-08A1","GBMJTK4/JL272375","8004.0","Pc(s)"
"__export__.stock_quant_76253_93fa2218","CONT-CTWCR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-11A1","GBMJTK4/KB092794","9350.0","Pc(s)"
"__export__.stock_quant_76254_7aa31780","CONT-CTWCR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AE-02A2","GBMJTK4/KB082775","9521.0","Pc(s)"
"__export__.stock_quant_76255_730cae1a","STIC-BCTWC32NR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D6-D3","GBMJTK4/JL022184","3021.0","Pc(s)"
"__export__.stock_quant_76256_30d321ea","KB-RNR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10A1","GBMJTK4/JH311659","309.0","Pc(s)"
"__export__.stock_quant_76265_16e66d52","DUS-CTWC21WR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-13A2","GBMJTK4/JI131726","2200.0","Pc(s)"
"__export__.stock_quant_76266_1d648e2b","STIC-BCTWC41WR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D6-B1","GBMJTK4/KB092797","1716.0","Pc(s)"
"__export__.stock_quant_76267_560afb90","DUS-CTWC41WR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-07A1","GBMJTK4/JL202321","2646.0","Pc(s)"
"__export__.stock_quant_76275_4d4032ac","DUS-JKLTS02R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AB-05A1","GBMJTK4/JK292152","10440.0","Pc(s)"
"__export__.stock_quant_76373_5605f894","L-MLCD-BULK","JTK 4/Quarantine/PKG","EJ17A","97770.0","g"
"__export__.stock_quant_76375_8b1fa052","F-L02-BULK","JTK 4/Quarantine/PKG","EJ16A","384000.0","g"
"__export__.stock_quant_76377_e2a79121","F-L05-BULK","JTK 4/Quarantine/PKG","EJ17A","274800.0","g"
"__export__.stock_quant_76379_a344ca93","MASK-OMG-BULK","JTK 4/Quarantine/PKG","EJ22A","210000.0","g"
"__export__.stock_quant_76403_1470fcf4","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE233850","20.0","pc(s)"
"__export__.stock_quant_76404_8f5dfe31","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE233851","20.0","pc(s)"
"__export__.stock_quant_76428_95bb6298","STIC-SEPOD20R0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE193818","15.0","Pc(s)"
"__export__.stock_quant_76429_72404908","STIC-SEPOD20R0-OMG","JTK 4/Stock/Release/PKG","GBMJTK4/KE193818","199985.0","Pc(s)"
"__export__.stock_quant_76433_ce2c4664","BOTO-CLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE203829","8.0","Pc(s)"
"__export__.stock_quant_76434_8ca93cac","CAP-BCLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE203830","8.0","Pc(s)"
"__export__.stock_quant_76437_36efaa19","BOTO-CLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE223837","8.0","Pc(s)"
"__export__.stock_quant_76438_b70e9b62","CAP-BCLFR0-OMG","JTK 4/Retain/PKG","GBMJTK4/KE223838","8.0","Pc(s)"
"__export__.stock_quant_76466_5fd740fa","STIC-QTJKLTSR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D6-B4","GBMJTK4/JK242117","34.0","Pc(s)"
"__export__.stock_quant_76490_377e313d","STIC-VMKLCCE14R0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B5","GBMJTK4/KE193821","18569.0","Pc(s)"
"__export__.stock_quant_76543_fb4df978","TWC-OMGL-BULK","JTK 4/Quarantine/PKG","EJ17A","70150.0","g"
"__export__.stock_quant_76592_7c2c9db1","STIC-VMKLC06R2-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/D7-C6","GBMJTK4/KE193822","40631.0","Pc(s)"
"__export__.stock_quant_76600_569f9e47","BOTO-GPGS20R1-OMG","JTK 4/Retain/PKG","GBMJTK4/KE133747","17.0","Pc(s)"
"__export__.stock_quant_76601_66ceeb12","PIP-DB20S-OMG","JTK 4/Retain/PKG","GBMJTK4/KE133748","17.0","Pc(s)"
